"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Linda B","https://www.tripadvisor.com/Profile/Z9548YGlindab","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","Jul 2019 • Family","Grand Canyon helicopter ride.  45 min.","Wonderful experience.  Great pilot.  Comfortable and incredible views of canyon and north rim that one could never see otherwise.   Worth every penny.","Family","0","","Written July 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Martha Murray","https://www.tripadvisor.com/Profile/Robertsrock","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","Sharbot Lake, Canada","5","Jul 2019 • Couples","Grand Canyon Tour","We had a fantastic flight. Sean was an excellent pilot and was very interesting with all his itinerary details of the Grand Canyon. He made the flight super and we learned a great deal. We could see so much closer. Would recommend it to everyone.","Couples","0","","Written July 24, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chris H","https://www.tripadvisor.com/Profile/Y9943NFchrish","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","5","Jul 2019 • Family","Fly over the Grand Canyon","What an outstanding experience.  Nothing can quite prepare you for going from 100 feet over the tree tops to 4,000 feet in about 3 seconds.  It was both exhilarating and terrifying.  A once in a lifetime experience.","Family","0","","Written July 18, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Elaine W","https://www.tripadvisor.com/Profile/P2127RIelainew","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","Jul 2019 • Couples","Great way to see the Grand Canyon.","My first visit to the Grand Canyon and my first helicopter ride.  Phenomenal combination.  Pricey but well worth it.  Our pilot Nathan was wonderful.  Highly recommend.","Couples","0","","Written July 14, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nordman","https://www.tripadvisor.com/Profile/Nordman2019","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","","1","Jul 2019 • Family","Große Enttäuschung","Wer hier mitfliegt, muss auch damit rechnen hinten in der Mitte zu sitzen (2 Plätze). Dann hat man nichts vom Flug. Man kann nicht runter schauen. Man sieht nicht, was gerade vom Pilot erklärt wird. Der Blick ist dann so, wie von einem Parkplatz an der Canyon Kante mit viel Sitzlehne vor einem. <br />Wir hatten leider dieses Pech. Kostet aber das gleiche.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/40/c5/f3/45-minutiger-hubschrauberrundf.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/40/c5/dd/45-minutiger-hubschrauberrundf.jpg","Written July 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sarah G","https://www.tripadvisor.com/Profile/SarahG-AVLLit","https://media-cdn.tripadvisor.com/media/photo-o/16/3f/b8/38/sarahg-avllit.jpg","Asheville, NC","5","Jul 2019 • Friends","Helicopter tour and touchdown on the grand canyon floor","For my sister's 30th, all she wanted to do was take a helicopter tour of the Grand Canyon. We could not have had a better experience! Pilot Tyler flew us ""first-timers"" out into the canyon and we touched down a couple hundred feet above the riverside. We were able to get out, walk around, and take photos before flying back to the real world. Extra fees to touch down on Hualapai land were very much worth it. Safe, and very professional. Would definitely go again!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-o/18/40/1c/22/in-front-of-the-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-o/18/40/1c/1f/view-from-touchdown-inside.jpg","Written July 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Brian W","https://www.tripadvisor.com/Profile/brianwQ2858VT","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","Jul 2019 • Couples","Wow!","Amazing! Can't even put into words the views when your hundreds of feet above the canyon rim. You hear about the vastness of the Grand Canyon,  but seeing it up close from the air really puts it into perspective. The gift shop is well appointed and reasonably priced. Jeff was our pilot, and he was awesome! Let us know throughout the flight what to expect and what to look for. We even got to see a herd of Buffalo.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/18/3d/59/59/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/3d/59/56/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/3d/59/54/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/3d/59/2d/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/3d/59/1e/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/3d/58/fb/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/3d/58/bf/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/3d/58/a6/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/3d/58/5e/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/3d/58/39/45-minute-helicopter.jpg","Written July 8, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Reuben S","https://www.tripadvisor.com/Profile/444reubens","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","San Diego, CA","5","Jul 2019 • Family","Helicopter tour with two elementary school age kids","Fantastic helicopter tour over the Grand Canyon with my 6 year old and 8 year old.  Pilot Scott put them at ease and we had a great conversation amongst those on our copter.  Totally smooth ride, less scary to them than a carnival ride.  Amazing views of the canyon and surrounding areas you cannot get any other way.  Perfect way to end our trip to Grand Canyon.  Highly recommend!","Family","0","","Written July 7, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cothy08","https://www.tripadvisor.com/Profile/Cothy08","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Grenoble, France","5","Jul 2019 • Family","Superbe expérience","Absolument parfait malgré un prix un peu élevé, ça en vaut la peine et notre pilote, David, était très agréable.","Family","0","","Written July 5, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Fellow Oregon Traveler","https://www.tripadvisor.com/Profile/FellowOregonTraveler","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","","5","Jun 2019 • Couples","45 minute helicopter tour of the Grand Canyon.","You have to do this!  It was amazing. My wife and I loved it.  Our pilot was knowledgeable and friendly. You have not seen the Grand Canyon until you experience this.","Couples","0","","Written June 30, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lizbeth M","https://www.tripadvisor.com/Profile/leobardoc2019","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","5","Jun 2019 • Couples","Best way to see the canyon!","This was our first time on a helicopter and our pilot Jesse was excellent! He was a great tour guide, played great music, and provided a smooth ride the entire time. This was the best way to see the Grand Canyon for the first time too, this place is packed with people year around so we got to see it in a more intimate way and it was worth it! One of the best experiences I’ve had in my life.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/18/10/69/23/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/10/68/b5/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-w/18/10/68/8a/45-minute-helicopter.jpg","Written June 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ute","https://www.tripadvisor.com/Profile/540utea","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","","5","","Ohne den Flug ist der NP nur die Hälfte wert","Wir haben mit Maverick diese Tour gemacht und es war das viele Geld wert. Das Unternehmen ist 100% professionell. Wir zehren jetzt noch von der Erinnerung, wenn der Heli über den Bäumen in den Canyon reinschwebt. Beim Ticket Kauf mal bei Viator vorbeischauen. Erste Buchung gab 10% Rabatt. Lohnt sich bei den Preisen","","0","","Written June 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jaysreview","https://www.tripadvisor.com/Profile/jaysreview","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Springfield, MO","5","May 2019 • Family","Take this tour if you can!","Took the tour during the last week of May with my two adult sons.  Excellent operation from reservations to landing. Felt very safe and enjoyed spectacular views. Fantastic memory for the rest of my life.","Family","0","","Written June 23, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Caroline E","https://www.tripadvisor.com/Profile/carolinehZ8285DT","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Sollentuna, Sweden","5","","Helicopter over Grand Canyon ","Excellent experience with the helicopter tour. Information before the trip was very good. All info we needed we had on time. Once there the pilot was very knowledgeable and let us know all we were flying over. It was absolutely so impressive the whole experience. We were 5 plus the pilot meaning all of us had a top view.<br />Had we been 2 more they would have been sitting in the middle in the back not seeing as much as we did. Very expensive since our currency for the moment is vey week but the trip was worth every cent!","","0","","Written June 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"rdh794","https://www.tripadvisor.com/Profile/rdh794","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","Indianapolis, IN","5","Jun 2019 • Family","Great Tour!!!","We took our grandchildren on the 45 minute helicopter tour of the Grand Canyon.  This is the second time my husband and I have used Maverick and have been very pleased with them.  They do a wonderful job!  The kiddos were absolutely thrilled with the experience!  It gave them a great overall perspective of the size and grandeur of the Grand Canyon before embarking on hiking.  Maverick was professional, informative and did a wonderful job in all aspects or our ride; we could not have been more pleased!!!  They thought of everything we could need or want; it was a wonderful experience!!!","Family","0","","Written June 19, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Belinda F","https://www.tripadvisor.com/Profile/708belindaf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","Dayton, OH","5","","Great Tour!!","This trip is a must for anyone wanting to see the Grand Canyon in an exciting way!!  I had no desire to go in a helicopter but my daughter really wanted to do it.  It was exhilarating!!  Our pilot, Jesse, was very informative and made me feel extremely comfortable.  Everyone at Maverick was great!  Highly recommend!!","","0","","Written June 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"rick g","https://www.tripadvisor.com/Profile/rickgU903UO","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","Idaho Falls, ID","5","","G.C.N.P. 45-minute tour ","If you are traveling to Grand Canyon this is a must see.  It is worth every penny.  Think of it as a once in a lifetime opportunity.  Would you stop 100 feet short of the summit on Everest?  Maverick Helecopter did an excellent job and our pilot Alex was knowledgeable, fun and provided a great flight tour.  ","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/dc/27/18/2019060595150006-largejpg.jpg","Written June 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dirk S","https://www.tripadvisor.com/Profile/F6378GAdirks","https://media-cdn.tripadvisor.com/media/photo-s/14/70/6f/09/dirk-s.jpg","","5","","Toller Flug über den GC! Daumen hoch für Maverick","Super Empfehlung für Maverick Helikopter. Toller Pilot, neuer Helikopter und wunderbarer Flug.  <br />Es sind um 8 Uhr 7 Touren gestartet und alle Helikopter waren  nur mit 4-5 Passagieren besetzt, obwohl 7 Sitze pro Maschine vorhanden sind. Es wurde also nicht am falschen Ende gespart, sondern allen Gästen die beste Erfahrung ermöglicht. <br /><br />Toll!","","0","https://media-cdn.tripadvisor.com/media/photo-w/17/d9/e9/28/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/d9/e9/27/photo0jpg.jpg","Written June 8, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Merkin","https://www.tripadvisor.com/Profile/Merkin","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","Colchester, UK","5","Mar 2019 • Family","Fantastic Experience","We were very impressed by the professionalism of the company, the heliport is a comfortable place to wait.  We chose Maverick for their safety record & the excellent reviews from previous travellers.  Yes, for five of us it was expensive but it was so worth it for a once in a lifetime experience.  Thank you.","Family","0","","Written June 8, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Frank&Norah","https://www.tripadvisor.com/Profile/Departure809848","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","Oakland, CA","5","","Excellent splurge","Fantastic ride and tour.  A great way to experience the size and diversity of the canyon.  Go for it.  Friendly, efficient, professional people. ","","0","","Written June 8, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"conrodz","https://www.tripadvisor.com/Profile/conrodz","https://media-cdn.tripadvisor.com/media/photo-o/0e/73/c4/1e/conrodz.jpg","Dallas, TX","5","May 2019 • Couples","Phenomenal Experience","This a must do, seeing the Grand Canyon from above is an amazing experience. I loved every moment of it, it was well worth it.  The ride is pretty safe and staff makes everything very easy to follow through. I would definitely try this again!","Couples","0","","Written June 5, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Gaby Bischof","https://www.tripadvisor.com/Profile/koeln1965","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","","5","May 2019 • Family","Grandioses Erlebnis","Nur aus dieser Perspektive bekommt man einen richtigen Eindruck vom Grand Canyon.<br />Das Gefühl, wenn der Hubschrauber über die Wälder dahin gleitet und dann über den Rand des Canyon hinaus fliegt ist unbeschreiblich. Wir hatten Glück, dass nur 5 Personen außer dem Piloten im Hubschrauber mit geflogen sind, so musste keiner hinten in der Mitte sitzen.<br />Der Pilot hat einige Informationen zum Canyon gegeben und besondere Gesteinsformationen gezeigt, sehr informativ,<br />Auch wenn das Vergnügen nicht ganz billig ist, ist es jeden Dollar wert.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/fb/45/unbeschreiblich.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/fa/5d/unbeschreiblich.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/f9/85/unbeschreiblich.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/f8/da/unbeschreiblich.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/f7/fc/unbeschreiblich.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/f7/51/der-pilot.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bd/f7/36/gleich-geht-es-los.jpg","Written May 31, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Butch H","https://www.tripadvisor.com/Profile/58butchh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","Abingdon, VA","5","May 2019 • Friends","If Trip Advisor would let me give them 10 stars, I would!!","It’s Memorial Day weekend.  The line to get in the main gate at the Grand Canyon visitor center was over a mile long.  So on a lark we decided to investigate the helicopter tours.  Am I glad we did!!  Maverick was super friendly, has a great facility, and the 45 minute tour was well (way more than) worth the price.  Pilot Joe was great, and provided some great narration the whole way, answering questions as we went.  The scenery was, well, it’s the Grand Canyon!  You get views you can’t get any other way, period.  Jaw dropping from start to finish.  Ten thumbs way up!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/aa/07/64/the-airbus-helicopters.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/aa/07/5b/one-of-the-dozens-of.jpg","Written May 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"allen c","https://www.tripadvisor.com/Profile/125allenc","","Fort Worth, TX","5","May 2019 • Couples","Awesome","I highly recommend this trip. It truly was the most memorable part of our visit to the Grand Canyon. The Grand Canyon was a bucket list trip for me & this Maverick helicopter tour was the best part of the trip. Just incredible!!  Take the longer ride because it goes by so fast. It was a bargain!! We went mid-May & are thankful we took this ride. The staff were very professional & Nathan, our pilot, was exceptional.  Just do it, you will be glad you did.","Couples","0","","Written May 20, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ana-batistine","https://www.tripadvisor.com/Profile/Ana-batistine","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","Saint-Chaptes, France","5","Jun 2018 • Family","Inoubliable","Je recommande cette sortie même si c’est un budget important car la découverte du grand canyon vue du ciel est époustouflante surtout que pour nous c’était une première nous avions réservés les places à l avant avec supplément mais aucun regret une version en français pour les explications genial","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/17/91/fe/1b/vol-en-helicoptere-de.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/fe/16/vol-en-helicoptere-de.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/fe/08/vol-en-helicoptere-de.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/fd/ed/vol-en-helicoptere-de.jpg","Written May 18, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chuckies1girl","https://www.tripadvisor.com/Profile/Chuckies1girl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Mesa, AZ","5","Apr 2019 • Couples","""Heavenly.""","I was afraid that it would be too high up to appreciate the Grand Canyon, boy was I wrong! The flight was amazing and so was our pilot/guide Daniel.  He was informative and answered all of our questions. It was a true adventure and I would do it again!!","Couples","0","","Written May 17, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Guide705933","https://www.tripadvisor.com/Profile/Guide705933","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","","5","May 2019 • Couples","Awesome views and flight","We had a great time taking the heli flight with maverick . Very professional operation with great staff. Was absolutely the best way to see the canyon and the pilot provided excellent commentary and insights .","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/89/5c/b0/45-minute-helicopter.jpg","Written May 15, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"shanyrooCalgary","https://www.tripadvisor.com/Profile/shanyrooCalgary","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Calgary, Canada","5","Apr 2019 • Couples","Amazing views","My husband and I did the 45 minute tour at the end of April. Yes, the computer chooses the seats for you but rest assured even if you're in the middle back seat (where my husband was) the views will still be amazing. Our pilot was great and the staff at Mavericks were very professional and took safety very seriously. <br /><br />The ride may not be for the faint of heart or for those with fears of heights (which I realized I am one of after we took off) but the payoff is worth it. A fellow passenger was fulfilling her life long dream of seeing the Canyon and she kept saying ""I can die happy now"". <br /><br />Too soon, Helen.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-o/17/80/f2/c3/little-colorado-river.jpg
https://media-cdn.tripadvisor.com/media/photo-o/17/80/f2/c2/colorado-river.jpg
https://media-cdn.tripadvisor.com/media/photo-o/17/80/f2/c1/helicopter.jpg","Written May 13, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ncarinci","https://www.tripadvisor.com/Profile/Ncarinci","https://media-cdn.tripadvisor.com/media/photo-o/17/56/25/fe/ncarinci.jpg","Charlotte, NC","5","","Best way to see The Grand Canyon - period!","Took our 9 and 11 year old girls on the tour and loved every minute of the adventure!  Our pilot was wonderful and had great information about the portions of the canyon that we were seeing.  This is hands down the best way to see the Grand Canyon!  I highly recommend!  <br /><br />On a side note, the helicopters that Maverick had were very clean and looked new.  We drove past another aviation place and those aircraft looked old!  Glad we didn’t book with that company!!  ","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/76/73/48/photo5jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/76/73/47/photo4jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/76/73/46/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/76/73/45/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/76/73/44/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/76/73/43/photo0jpg.jpg","Written May 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"kcfriedberg","https://www.tripadvisor.com/Profile/kpfriedberg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","New York City, NY","1","Apr 2019 • Family","HORRIFIC post tour service","the actual tour and pilot were great.  But then it all went downhill.  We purchased the photo/DVD package.  Two days after the tour, we got home and I popped the DVD into the player - NO DATA - they didn't actually process the DVD, gave us a blank.  I called immediately, spoke to ""Carlos"", who apologized and said he would send out OUR DVD immediately.  Two weeks later, still no DVD.  Call again.  Carlos answers, apologizes, says he doesn't know what happened, will send out another one.  A week later, still nothing.  Get a call from ""Keith"", who apologizes, and says the ""DVD was returned by the post office"", despite the address being correct.  Then says, 'well if you want why don't you go onto YouTube...."".  I say, why would i want a video of some other family and think that's acceptable?  He then proceeds to claim they were NEVER going to actually send us OUR video, that they don't keep them even for a day, so its lost.  I say, why did Carlos tell me otherwise?  Crickets.  At least they are now, after I demanded it, refunding my money for the video (we shall see if they actually do).  <br /><br />These trips are once in a lifetime events, and they completely f'd it up and now we have no video for the memory.","Family","0","","Written May 8, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"B V","https://www.tripadvisor.com/Profile/524bv","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","The Netherlands","5","May 2019 • Couples","One of the greatest experiences in my life!","It’s not cheap, but really worth it! It’s a once in a life time experience. Friendly staff and very friendly and informative pilot. And you see a lot in 45 minutes! Many different aspects of the area, but most of all: the Grand Canyon and the Colorado river. .A really amazing place!!!!","Couples","0","","Written May 8, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Margi S","https://www.tripadvisor.com/Profile/884margis","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","","WOW!","This ride was wonderful!  Daniel our pilot was knowledgeable and willing to answer questions.  The entire staff was courtious and most helpful. The 45 minutes was not long enough!!!  I cannot recommend this company enough.  There seemed to be lots of other flights to choose from but everything was as promised staff polite and knowledgeable.  We had a great time.<br /><br />","","0","","Written May 6, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"PatrickConnealy","https://www.tripadvisor.com/Profile/PatrickConnealy","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","Columbia, MD","5","Apr 2019","Awesome Trip","Beautiful flight.  Competent pilot and he narrated well pointing out interesting things.  Easy and quick check in process.  I highly recommend this","","0","","Written May 2, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Inspiration546371","https://www.tripadvisor.com/Profile/Inspiration546371","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","Sidney, OH","5","","Amazing trip ","I flew with a very professional pilot. I sat next to the window as I was by myself. It was breathtaking. A very smooth flight. <br />A wonderful way to see the Grand Canyon. <br />","","0","","Written April 27, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"hans2706","https://www.tripadvisor.com/Profile/hans2706","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","Wassenaar, The Netherlands","5","","Maverick Helicopters","Bewust gekozen voor het kleinere bedrijf Maverick en dat was ook de juiste keuze. Een heel persoonlijke benadering door alle mensen van dit bedrijf. Echt een fantastische ervaring met duidelijke uitleg door de piloot onderweg. ","","0","https://media-cdn.tripadvisor.com/media/photo-w/17/4f/80/b9/photo0jpg.jpg","Written April 27, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Peter G","https://www.tripadvisor.com/Profile/K4447MUpeterg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","","5","Apr 2019 • Solo","North Rim Helicopter Grand Canyon Detours","Justin picked me up right on time from the airport. I forgot to book a lunch and he explained how important time would be so he called it in for me. Saved me an hour of waiting in line later. Spoke about the flora and fauna intelligently in the interim drive to Williams Route 66 and the Par entrance. <br /><br />Great job all together. After being with me for 13 hours, Justin was still pleasant and accommodating. Thanks for a great trip to the Canyon. I know I’m not your 100th tour, but you gave 100%! Nice job, clean and organized and played appropriate music to keep the atmosphere light during both trips. If you haven’t flown over the Canyon, DO IT WITH DETOURS!","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/17/43/59/d1/45-minute-helicopter.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/43/59/42/45-minute-helicopter.jpg","Written April 23, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Pam J","https://www.tripadvisor.com/Profile/4pamj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","","5","","Grand Canyon helicopter flight","Quincey did a great job with our tour!!  This is worth ever penny!!  Best thing I have ever experienced!!  Will do it again. First helicopter trip!!  Can’t say enough!!!","","0","","Written April 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Todd F","https://www.tripadvisor.com/Profile/Tfieldstadt","","Lake Ronkonkoma, NY","5","Apr 2019 • Couples","'High'light of our Grand Canyon trip!","Views breathtaking! Pilot awesome! Overall experience with Maverick was great. After flight guy at counter asked us how it was... i couldn't answer...started crying from unexplainable emotions.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/40/a6/3c/my-wife-and-i-couldn.jpg","Written April 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"SCF314","https://www.tripadvisor.com/Profile/SCF314","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","Boston, MA","5","Apr 2019 • Family","Amazing Experience","We had never been on a helicopter ride before, it was recommended by a friend who had done it.  From the minute we lifted off, it was so cool! It was me, my two teen child, and another couple we didn’t know.  We all could see as 3 were up front with the pilot and my daughter and I were in the back seat but on opposite sides of the helicopter.  The views you have of the Canyon are amazing and beautiful.  You get to see parts of the Canyon you cannot get to org wise.  Our pilot was great, very nice, knowledgeable, experienced pilot.  I highly recommend this activity!  (I would attach photos but the TripAdvisor app is saying my file size is too big!)","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/3c/b6/c6/wow.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/17/3c/b5/9a/amazing-views.jpg","Written April 21, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"bacardibabyManitoba","https://www.tripadvisor.com/Profile/bacardibabyManitoba","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/84/avatar005.jpg","manitoba","5","Apr 2019 • Couples","Grand canyon tour","What an awesome experience. First time for all 4 of us in a helicopter. Expert pilot Dave flew us safely down into the canyon and what great views. Staff all professional and courteous. A must do if you can splurge for the cash.","Couples","0","","Written April 14, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
