"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"VerveTraveler","https://www.tripadvisor.com/Profile/VerveTraveler","https://media-cdn.tripadvisor.com/media/photo-s/03/20/e7/67/vervetraveler.jpg","Harleysville","5","Aug 2016 • Family","South Rim Tour:  The highlight of our Grand Canyon trip!","The 45 min. airplane tour of the south rim was truly the highlight of our Grand Canyon trip.  The canyon is so vast that you can hardly begin to grasp the size without seeing it from the air. <br /><br />Prior to the trip, I was somewhat concerned that the plan would be required to fly considerably higher than a helicopter and that the views would be marginal as a consequence.  Although it did have to fly higher, we were very close to the canyon - at points seemingly level with the higher rim - and the views were amazing. However, for a 45 min. tour I was glad to cover more area in a airplane than I suspect we would have in a helicopter.  The airplane was also appreciably less expensive than a helicopter tour (albeit still expensive).  <br /><br />Not sure if it was going to be worth the price.  It was!  Glad that we did it.  Once in a lifetime experience.","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/0c/6c/d2/14/grand-canyon-from-the.jpg","Written August 7, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"chafinemily","https://www.tripadvisor.com/Profile/chafinemily","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","Aiken, SC","5","Jul 2016 • Family","The Arizona Highlights Day Trip","We started our day with a trip to the Grand Canyon airport, at which we were given our assigned plane seats (based on weight and time of arrival) and a boxed breakfast (which wasn't too bad). The left side of the plane definitely has the better views. <br /><br />After arriving at the Page airport, we got onto large Jeeps that took us to Antelope Canyon. We got there early, so we were able to get many beautiful pictures on our way through the canyon, but the return trip was extremely crowded. Oscar was our guide, and he was a funny and knowledgeable guide. <br /><br />We then got back onto the Jeep and went to the river tour stop. There was a twenty minute wait to go to the bathroom, sign in, have a quick safety program, and pick up lunches before getting on the bus to the river. <br /><br />The river tour was nothing short of AMAZING!! Our guide was Phil, and he was funny and smart. His knowledge of the canyon and the surrounding area was great. <br /><br />The return bus ride was long, but there was a 30 minute stop at Cameron Trade Post halfway back. <br /><br />All in all, it was a great trip! (I am writing this review as a teenager who went with her parents and two teenage siblings.)","Family","0","","Written August 2, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shelly L","https://www.tripadvisor.com/Profile/Boyz4Us","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Westminster, MD","5","Jul 2016 • Family","Very Awe Inpiring Moment!","Our family took a day/overnight trip from Vegas to South Rim of the GC and stayed in Valle.  We had booked the plane well in advance of our anticipated travel.  All I can say, is if you have been to the GC, but never viewed from air, this is a must do adventure!  A bird's eye view from above are just very inspiring.  Words/pictures can not explain how powerful.  The operators/pilots, etc. with Scenic Tours were awesome!  We all enjoyed the flight and learned a lot about the canyon as well.","Family","0","","Written July 29, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"CA1326","https://www.tripadvisor.com/Profile/CA1326","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","Tustin, CA","5","Jul 2016 • Couples","A great way to see the Canyon area!!","This was an absolutely amazing tour. We did the full day Adventure Tour. We saw the Grand Canyon from the air,and  flew over Lake Powell. We rafted down the river too. But the highlight for me was walking through Antelope Canyon. I didn't know this place existed, but it was well worth the trip. The rock formations were incredible. <br /><br />We had a number of bathroom stops and breakfast and lunch were provided. I would recommend taking plenty of water with you and don't forget the sunscreen and a hat!<br /><br />Well worth the price.","Couples","0","","Written July 26, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Carlos T","https://www.tripadvisor.com/Profile/carlostG9994KR","https://media-cdn.tripadvisor.com/media/photo-o/0a/f6/3f/60/carlos-t.jpg","Madrid, Spain","3","Jul 2016 • Couples","SOUTH RIM 40 min - BETTER THAN NOTHING","We took the regular 40 min tour from the South Rim Terminal. Installations, plane and staff are OK, but the Grat Canyon being so  biiiig, when the flight  ends you really need MORE. We strongly recommend to take a more complete air visit.<br /><br />And of course, at least 2 days walking the different trails, and with time, go down to the river.<br /><br />It is the only way to grasp a litle of this enormous place, and retain some of its grandeur.","Couples","0","","Written July 26, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lauran697","https://www.tripadvisor.com/Profile/lauran697","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","Iowa","5","Jul 2016 • Family","Myself and seven-year-old daughter loved it","What a great way to see the canyon. We chose the extended route including the East rim, had a great time from start to finish. Could feel the wind blowing the helicopter, which is a little scary but overall felt secure and safe, our pilot was very nice and appeared very competent, played us music through headphones and then two separate presentations about the canyon. One in French for the other three passengers, and then in English for us. Everyone we had contact with there was nice.","Family","0","","Written July 18, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ludwig H","https://www.tripadvisor.com/Profile/59ludwigh","https://media-cdn.tripadvisor.com/media/photo-o/0b/f9/d5/d5/ludwig-h.jpg","","5","Jul 2016 • Friends","Grand Voyager Tour","Great tour. The whole journey was impressing, with enough time to visit all different locations and great scenery views by air and ground, this trip is defintely recommended and worth the price. Be sure to book the Grand Voyager tour for the best experience, this includes airplane, helicopter and boat.","Friends","0","","Written July 13, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"wlmwlm","https://www.tripadvisor.com/Profile/wlmwlm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","Washington DC, DC","5","Jul 2016 • Family","Absolutely Amazing Trip End to End","We did the Grand Canyon Scenic Airlines ""Scenic Canyon River Adventure"" 12.5 hour full day tour with the entire family. The all day adventure from beginning to end was incredible. Our 9 year old son had a blast as did my father-in-law who commented it was the BEST tour he had ever done. It's a great way to see the Canyon by air, car, and boat without having to lift a finger (literally). The guides and facilitators do everything for you so that you can just sit back and relax. Only advice is that the complimentary breakfast is a bit lacking (too sweet for me) consisted of a muffin, yogurt, OJ and fruit cocktail. If you're not into that much sugar for breakfast maybe grab something like a breakfast sandwich on your own instead. The weather for us was great (98 degrees) but we heard that it does get brutally hot inside the canyon (on the River) so bring lots of sunscreen and make sure everyone wears a hat. They stop often at restrooms and you can get in the water to cool down (great experience!). Lunch was delicious. Turkey sandwich, chips, fruit. They also provide cold water along the way down the river. Antelope Canyon was magnificent and most importantly the tour gets you into the Canyon BEFORE all the other tourists come and it gets too crowded.","Family","0","","Written July 11, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alisa B","https://www.tripadvisor.com/Profile/184alisab","https://media-cdn.tripadvisor.com/media/photo-s/0b/d4/21/63/alisa-b.jpg","","4","Jul 2016 • Family","Seeing the Grand Canyon from the air is awesome","We were on the all day tour called Canyon River Adventure. This airline was top notch. The plane ride was spectacular and views unreal. Antelope Canyon was unreal to see in person (a bucket list item for me). Got great pictures and our Guide was really nice and helped us get better pics. He the exact angles to shoot. Since we got there a little early it was not too crowded. I could see there were more people when we were done.Next was the river ride. A slow ride through Glen Canyon. Very cool with the canyon walls on either side. The raft was comfortable but we got lucky with two less people on our raft. It was really HOT since it was July. A little long for that heat. You could swim if you are willing to jump in 45degree water. Our guide was really nice. Her engine was acting up so we all bonded. (no danger whatsoever). Only complaint is there really was not a jeep component. It was just the ride to Antelope Canyon on streets and sand. I did not expect the long bus ride to return. But it was a nice bus and the earlier part of the tour was worth it. The bus ride was 3 hours  with one stop at Indian trading store. I may not have taken tour if I understood this ahead of time. But I was really glad we did. The ride didn't see long at all. The bus driver was great.","Family","0","","Written July 9, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Josh R","https://www.tripadvisor.com/Profile/825joshr","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","Detroit, MI","5","Jun 2016 • Couples","Great day of activities...","The flight over the canyon provided a great opportunity to see the canyon, rapids and various key attractions (horseshoe bend, etc.).  The trip to antelope canyon was awesome.  The Navajo guide (Patrick) was awesome.  The pictures here were amazing.  The trip ended with a rafting trip down the Colorado river.  My girlfriend and I enjoyed this the most.  Beautiful sights, good conversation with other participants.  I would definitely suggest this for people to do.","Couples","0","","Written July 9, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Helen H","https://www.tripadvisor.com/Profile/HelenH722","https://media-cdn.tripadvisor.com/media/photo-o/05/e1/36/14/helen-h.jpg","Kongens Lyngby, Denmark","5","Jun 2016 • Family","God service, fantastisk oplevelse","Vi kom i luften i dag. Der var torden og regn kl. 13 og vi skulle flyve kl. 14. Vejrguderne var med os og sørgede for at det klarede op lige før . Jeg var nervøs, har højdeskræk, men det var en professionel kvindelig pilot, der sikkert førte flyet. Det hjalp også at der var hovedtelefoner med musik og information om Grand Canyon. <br />Vi nød alle den helt igennem smukke tur. Sikke en oplevelse. <br />En oplevelse for livet","Family","0","","Written June 29, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mikael J","https://www.tripadvisor.com/Profile/938mikaelj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","Stockholm, Sweden","3","Jun 2016 • Family","The rafting was good","The raftin was good but would have been glad to know that it was 6 hours at the bus. The bus trip there was ok but the same trip back was not good and just a couple of hours on the boat was not my expectation.","Family","0","","Written June 27, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Johanna O","https://www.tripadvisor.com/Profile/josieo252","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/87/bf/be/josieo252.jpg","Tarboro, NC","5","Jun 2016 • Family","Wow! Canyon River Adventure was Amazing!","We had an amazing time on our June 9 Canyon River Adventure. From our morning arrival at the airport to our late-afternoon return, we were in awe by the views, activities, and services of this great adventure. <br /><br />Flying over the Grand Canyon was breathtaking, and the flight crew did a great job pointing out what we were seeing. Additionally, there was a nice headset with music and some narration that kept interest and blocked ""flight"" noise often associated with smaller planes. There were about 20 of us on the plane and everyone had a great view, even from the middle seat, like me. Kudos to our pilots for a very smooth flight---including take-off and landing. <br /><br />The tour continued to Antelope Canyon in Page, AZ. Our guide Colby was great. We were in a group of about 12 people. Great size group. In addition to the history of the canyon, he gave us tips on how to get the best photographs. Kids and adults loved it. Easy walk. Didn't need hiking shoes. We weren't sure what to expect. <br /><br />Continued from there to gathering point with other groups to load up for ride to the Glen Canyon Dam and the Colorado River. Our smooth river ride with Brooke and Colorado River Discovery was great. She was a good boat captain, storyteller, historian, and entertainer. And the water was freezing, even in June. 47-degrees is the usual temperature. Splashing around felt good but you couldn't do it long.<br /><br />Light breakfast and lunch were provided as well as water and lemonade. Definitely glad we had a couple water bottles to refill at the water stations along the way. Be sure to bring your cameras. Lots to photograph!! <br /><br />And our ride back to Tusayan with Gigi on the bus was great. Got in a nap before our stop at the trading post in Cameron. The Navajo Taco she recommended was delicious. One fed our family of four. Least expensive meal of our week-long vacation. And delicious!!<br /><br />Loads of fun for the whole family! Highly recommend even though it's a little pricey. Definitely worth it! <br /><br />#iflyscenic #GrandCanyon #ColoradoRiverDiscovery #AntelopeCanyon #NavajoTaco","Family","0","","Written June 14, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ali M","https://www.tripadvisor.com/Profile/11_alexandra_11","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","Sydney, Australia","5","Jun 2016 • Friends","Fabulous way to see the Canyon","We did the full day tour, with the flight over the canyon, walking through Antelope Canyon and Cruising down the Canyon for a few hours, with a stop at the Cameron Post Office on the way home. Such a great introduction to the Grand Canyon","Friends","0","https://media-cdn.tripadvisor.com/media/photo-o/0b/98/df/88/colorado-river.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/df/5a/horses-drinking-on-the.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/df/3c/colorado-river.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/df/16/nature.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/ed/colorado-river-and-glen.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/d0/utes-ready-for-transportation.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/9f/antelope-canyon.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/8a/antelope-canyon.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/6f/antelope-canyon.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/5e/glen-canyon-dam.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/44/horse-shoe-bend.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/98/de/20/grand-canyon.jpg","Written June 12, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jekela","https://www.tripadvisor.com/Profile/Jekela","https://media-cdn.tripadvisor.com/media/photo-o/04/a6/74/0a/jekela.jpg","Salt Lake City, UT","5","Jun 2016 • Family","Perfect way to see the Grand Canyon","We had originally booked a mule ride, but that was canceled because of a controlled burn. Wanting to replace it, we chose to fly over the canyon for $7 per person more. This was such a fun experience. I will warn that the ride can be bumpy, especially with wind. A couple people in our group were very nauseated. The pilots were so fun and friendly, which really added to the experience. Although I was bummed about not going on the mule ride, I am glad we got to do this. ","Family","0","","Written June 12, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jolanda E","https://www.tripadvisor.com/Profile/JolandaE17","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Teuge, The Netherlands","5","May 2016 • Couples","Zo overweldigend !!","Wat een enorme ervaring een vlucht boven de grand canyon. wegens het weer, er waren wat buien boven het gebied werd er besloten om een kleiner vliegtuig te nemen zodat we minder last hadden van turbulentie. Dat laatste was voor sommige passagiers wel iets minder, maar uitstekende piloot. En ondanks de turbulentie hebben wij in iedergeval genoten . Wat een natuur, zo mooi!! Een unieke ervaring","Couples","0","https://media-cdn.tripadvisor.com/media/photo-o/0b/80/1d/29/uitzicht-vanuit-de-cockpit.jpg","Written June 3, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Heather T","https://www.tripadvisor.com/Profile/hunnyjar","https://media-cdn.tripadvisor.com/media/photo-o/05/fb/4c/15/hunnyjar.jpg","Raleigh, NC","5","Jun 2016 • Couples","A must do at the Grand Canyon!","We did the Scenic Canyon River Adventure today and it was amazing!  It's a really long day (13 hours, start to finish) and not cheap, but it was completely worth it.  <br />It started with our flight over the canyon on the way to Page, AZ.  Craig was our pilot and he did a great job.  They have a narration track you can listen to on the way which gives some of the history of the Grand Canyon and points out places of interest.  The views are just spectacular and if you can only do the plane ride, do it!<br />Then, we were picked up after a short restroom break at the Page airport for our Antelope Canyon tour.  Our driver/guide was really great and I really wish I could remember his name to mention here.  Antelope Canyon is amazingly beautiful.  We were there for around an hour, which was much longer than I expected, and had plenty of time to tour the entirety of Upper Antelope Canyon and take tons of photos.  Our guide even showed everyone how to set up their cameras and the best spots to take photos.<br />We were then dropped off at Colorado River Discovery for our smooth water float trip.  After about 30 minutes or so there to use the restroom, purchase snacks/souvenirs, we boarded a bus which took us to Glen Canyon Dam for our float trip.  (They pass out your bagged lunch there before you get on the bus.)  Make sure to let them know if you have any dietary restrictions when you make your reservation and they will accommodate you.  We're vegetarian, and the veggie sandwich was pretty good (several slices of cheese, lettuce and tomato on whole grain bread, with various condiment packets in the lunch bag). Nate was our tour guide/captain for the float trip and he was fantastic!  He was very knowledgeable and really seemed excited about taking us on this adventure.  I will say, I agree with some other reviews on here that say that the float trip is a bit on the long side.  There are a bunch of times when they cut the engine for you to get a look around you, but sometimes you're just drifting along for quite a while and you'd much rather have a breeze on your face and get on with it.  It is VERY HOT and sunny on the raft, so make sure you take lots of water and reapply sunscreen a few times.  A hat is a must!  Also, if you plan to take a dip in the river when you stop at the halfway point, you might want to wear your bathing suit, but the water is about 47 degrees even at the beginning of June. There are two restroom breaks on the float trip, which is nice.  In all, it was about 3.5 hours (including the two stops). I would have been happier with a brisker 2 hour tour.<br />Once the float trip is finished, you are picked up by bus at Lee's Ferry, after another short restroom break.  Then it's 1.5 hours to Cameron Trading Post on the Navajo Reservation.  You get 30 minutes to use the restroom, purchase snacks or souvenirs.  Then, it's back on the bus for another 1.5 to 2 hours (depending on where you're being dropped off).  Our bus driver, Gigi, was really friendly and had some interesting stories for us.  The drive was long, but considering how far we flew out there, it's not that surprising.  <br />All in all, it was a great day and we'd highly recommend it!","Couples","0","","Written June 2, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sandra W","https://www.tripadvisor.com/Profile/sandrawX4646ZG","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","Hamilton, Canada","5","May 2016 • Family","Package tour - flight, river ride and Slot canyon","My two children (aged 8 and 11) took Scenic Airlines as part of a package tour involving a smooth ride along the Colorado River (Colorado Discovery) and Antelope Canyon tour; participants were returned to Tusyan by motor coach.<br /><br />The plane ride was informative, smooth and impressive. Check in was easy and efficient.  The package deal included a continental breakfast, and boxed lunch.  Staff were friendly in every aspect of the tour.  <br /><br />Participants should ensure that they have sunglasses and sunblock as the sun is hot while the air may be cool.  And, as the trip starts out in the early morning, a coat or sweater may be useful; our trip started out chilly but ended quite warm.  The coach ride back stops at the Cameron Trading Post - a delightful shop full of Native American souvenirs, there's also a restaurant and snacks available for purchase (the Indian Fry bread is very tasty).","Family","0","","Written May 26, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Laura D","https://www.tripadvisor.com/Profile/J5302PZlaurad","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","Illinois","5","May 2016 • Couples","Great River Tour of the Glen Canyon","We took the half day river tour that included a 6 hour round trip guided bus trip from the Grand Canyon to Page Arizona where we began our hour river tour. The bus picked us up at our hotel near the Grand Canyon at 6:15 and we returned around 5 pm.  The river guide provided expert insight into the history and landscape of the Glen Canyon and the Colorado River.  Lunch was fine. We ordered vegetarian meals the day before the trip.  The bus ride was long. We stopped at a tourist shop on the way back, but the guide gave us views of the Grand Canyon that we would have missed otherwise.","Couples","0","","Written May 23, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"asynchronos","https://www.tripadvisor.com/Profile/asynchronos","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Rochester, UK","5","May 2016 • Couples","Best way to see the Canyon","The whole experience from booking through to boarding was seamless and easy. The price was excellent, and much lower than we expected, with an online discount that helped. We had the impression of a thoroughly professional outfit that has been serving customers for years. The otter twin-engine plane gave us an excellent view of the Canyon, and took around 50 mins for the South Rim tour. A bit of advice though, the trip goes anti-clockwise so make sure you have a seat on the left of the plane, as those in the middle had to peer through gaps to get a view, and those on the right saw expanses of ponderosa rather than the Canyon. Any seat with an A in it is best. We had 3A and 4A ... the best seats in the plane. I'm guessing, but if these are taken by large people or those who block the windows, others may not get a good view, so be nice.","Couples","0","","Written May 19, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"karendawn99","https://www.tripadvisor.com/Profile/karendawn99","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","Ottawa, Canada","5","May 2016 • Couples","Flying High :)","We had a perfect day, a great pilot, and were fortunate it wasn't too bumpy. The view was fabulous!  We'd already been to the south rim to wet our whistle. The pilot's course was such to provide both sides of the plane spectacular views. It was truly awe inspiring- the colours, the formations! Cameras really can't capture the depth of what the human eye perceives--- hence, I'm so grateful to have had this opportunity. The price was fair. The people were friendly. Super outfit!!","Couples","0","","Written May 13, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Rick Jensen","https://www.tripadvisor.com/Profile/RickJ5175","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","New York City, NY","5","May 2016","Great tour","You couldn't ask for more.  A perfect morning, perfect flight.  We took the fixed-wing ""Discovery Tour"" -- 45 minutes.  The staff were nothing but professional and considerate.  No hard sell of the photos - don't worry!  The plane has great windows that allow everyone a fine view.  Good value for money.  It's the Grand Canyon -- impossible to beat it.","","0","","Written May 13, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"WaterBaby59","https://www.tripadvisor.com/Profile/WaterBaby59","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","Cleveland","5","May 2016 • Couples","Amazing!","If you think the view of the Grand Canyon is awesome from the rim, you have got to see it from one of these planes. AMAZING! It was the most beautiful thing I've ever seen. The Pilots and staff, were very friendly and professional. I was a little nervous as we had several rain storms roll through that day and some earlier flights were cancelled but they were very safety conscious and made sure it was clear before allowing us to take off. They give you headphones with narration of the tour but the views were so beautiful I don't remember much of it. One word of caution:  We hit a bit of turbulence and in these small planes it can make you very nauseous so if you get motion sickness, be sure to take a Dramamine or get those SeaBands to were before your flight. They have air-sick bags just in case but if your prepared you won't need it. ","Couples","0","","Written May 8, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"DevonNicky","https://www.tripadvisor.com/Profile/DevonNicky","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","devon","3","Mar 2016 • Couples","RIPPED OFF","the trip was amazing but when we arrived home to find they had taken the full cost from my card and the deposit on top of it so ended up paying 160 more and they ignor requests for the payment info. and they keep your reciept when you check in. you have no prove and they dont respond what a disapointment to the trip. RIP OFF merchants <br />my daughter is doing this in June and have advised her to travel with one of there competitors they are a disgrace","Couples","0","","Written May 5, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Greg M","https://www.tripadvisor.com/Profile/N9517BBgregm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","Evans, GA","5","Apr 2016 • Family","Fantastic experience!","We took a tour of the Grand Canyon with these folks, and we very much enjoyed it. The weather was perfect the day we flew and the ride was so smooth. Our pilot was enthusiastic and friendly and did a great job. Love to try a helicopter ride next time!","Family","0","","Written May 2, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"ConnieK_11","https://www.tripadvisor.com/Profile/ConnieK_11","https://media-cdn.tripadvisor.com/media/photo-o/07/bb/c8/3f/conniek-11.jpg","Gravenhurst, Canada","5","Apr 2016 • Couples","45 min plane ride over the Grand Canyon","An absolutely wonderful experience.  We were 2 couples and had the best pilot ever.  A 21 year old beautiful young lady.  There were 2 other couples and we all had window seats.  The young pilot was amazing and the flight was worth every single penny.  Can't wait to do it again next year","Couples","0","","Written April 27, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"tracy43493","https://www.tripadvisor.com/Profile/tracy43493","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Saint Cloud, MN","5","Apr 2016 • Friends","The highlight of our trip","We did an all tour day that was a wonderful combination of things to see.  The flight over the Grand Canyon was in a small plane, the views were amazing and the flight was smooth.  When we landed at the airport in Page, AZ we were taken by big jeeps to see the Antelope Slot Canyon. Our guide was great, she told us the history of the place and gave us tips on how to get great photos.  After this we were driven to a place in town that had bathrooms and a snack bar for some free time before getting our bag lunches and loaded up in buses to go to the Grand Dam for river rafting.  The rafts were huge, motorized boats that the tour guide drove down the river while telling us the history of the Grand Canyon. We had a different tour guide for each leg of the trip and they were all professional, kind, and seemed to love their jobs and the topic.","Friends","0","","Written April 27, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Paul B","https://www.tripadvisor.com/Profile/paulbK5788MU","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","Gallant, AL","5","Apr 2016 • Couples","Best Flight Option","We loved the airplane as opposed to helicopter. The airplane flies higher providing better views. The staff was very helpful and we loved the experience. Less glare on the windows and the price makes this the best option and we are so glad we took this flight.","Couples","0","","Written April 26, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jaimy","https://www.tripadvisor.com/Profile/JaimyWVD","https://media-cdn.tripadvisor.com/media/photo-o/18/4f/3d/6d/caption.jpg","Amsterdam, The Netherlands","5","Feb 2016","Good overview","As the Canyon is so large, it is impossible to fathom the size when walking along the rim. A bird's eye view gives a better impression, even though it's still impossibly big. Scenic airlines is easily accessible by car and booking through their website was pretty easy as well. We did have to call them to confirm our booking which was a little difficult from Grand Canyon Village as our cellphones did not function properly but we managed in the end. The airport is tiny so being there 30mins before departure was enough, there was no line and we were only 6 people on our flight. The airplane is tiny which was a new experience for me, but did not feel unsafe. Halfway through the flight we did get a bit nauseous though from the shaking/turns. Still greatly enjoyed the views and the things our pilot pointed out. Must do when visiting the Canyon!","","0","","Written April 24, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Rolando C","https://www.tripadvisor.com/Profile/rolandoc128","https://media-cdn.tripadvisor.com/media/photo-s/14/2a/32/4a/rolando-c.jpg","Villimpenta, Italy","5","Apr 2016 • Friends","Esperienza ineguaguagliabile","Prenotammo da casa per tempo questo volo, affidandoci alle esperienze di chi già aveva provato. Non siamo stati delusi. Il giorno precedente, e la mattina stessa del volo avevamo visitato il Grand Canyon dalla sommità del bordo sud, lasciandoci stupefatti dallo spettacolo che si apriva sotto i nostri occhi. Il pomeriggio in volo è stato qualcosa di superlativo. Abbiamo visto scorci del Colorado e dei suoi affluenti, impossibili da vedere altrimenti. Esperienza, quella del sorvolo, che consiglio a tutti. La compagnia è affidabile, ed è la prima ad avere effettuato voli turistici. Il personale competente ed affabile. Abbiamo avuto un pilota oltremodo simpatico. Dimenticavo, durante il volo è possibile ascoltare le spiegazioni di ciò che state osservando in italiano. Grazie per la bellissima esperienza.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-o/0a/fb/04/43/il-colorado-nella-sua.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0a/fb/04/14/affluente-del-colorado.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0a/fb/03/eb/consigli-di-viaggio-da.jpg","Written April 22, 2016","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
