"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Katrin Cooper","https://www.tripadvisor.com/Profile/kscooper","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","","5","Aug 2021 • Family","Fantastic Flight","Fantastic!!! Friendly and accommodating service.<br />A beautiful flight with narration about the surrounding areas. A smooth flight.","Family","0","","Written August 9, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Emily B","https://www.tripadvisor.com/Profile/W7898GZemilyb","","","5","Aug 2021 • Friends","Great Experience!!!","This was surprisingly fun! Not to mention a lot faster to return to Seattle. Brad was an excellent pilot that made the ride comfortable and extra interesting!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/8a/71/53/friday-harbor-to-seattle.jpg","Written August 7, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Scott S","https://www.tripadvisor.com/Profile/ScottS471","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Beaverton","5","Jul 2021","Save the time, enjoy the flight!","Flight was so scenic, a great first leg of our trip to the San Juans!  Checkin was easy-peasy, pilot was great.  And compared to driving and ferry, the flight saves so much time.  Highly recommended.","","0","","Written August 5, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Katerie","https://www.tripadvisor.com/Profile/kateries","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Mercer Island","5","Aug 2021 • Solo","Great planes and service!","Fantastic service on extremely well maintained planes. It is obvious this business is owner operated as the attention to detail is impeccable. Highly recommend!","Solo","0","","Written August 4, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"BenjaminGY","https://www.tripadvisor.com/Profile/BenjaminGY","https://media-cdn.tripadvisor.com/media/photo-o/1d/83/ec/76/benjamingy.jpg","Seattle, WA","5","Aug 2021","Great Transportation Option to San Juans","Thanks to Jason and Ted for getting me up and back to Roche for a quick 3 day trip to Henry Island!  You can't beat 100 minutes of scenic flying in an Otter/Beaver vs. 9 hours or so of wait/boat/drive!  And I got to sit in the right seat for both flights.  Nice!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/83/ea/81/seattle-skyline-on-arrival.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/83/ea/7c/de-havilland-canada-dhc.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/83/ea/7a/de-havilland-canada-dhc.jpg","Written August 4, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andrea Young","https://www.tripadvisor.com/Profile/mtnwinelovers","https://media-cdn.tripadvisor.com/media/photo-s/18/86/db/36/mtnwinelovers.jpg","Calaveras County, CA","5","Jul 2021","Seaplane Spectacular","Our pilot Jason was fantastic; super nice and knowledgeable and took us on a 30 minute tour over the islands, Orcas Island and back to Friday Harbor. Take off and landing were so SMOOTH!  Taking the flight the first day on San Juan Island was the way to go!  Cheers!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/74/4d/1d/expansive-view-of-the.jpg","Written July 27, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mike F","https://www.tripadvisor.com/Profile/mikefP2519RO","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Jul 2021","Fantastic Seaplane Experience.","Extremely nice experience. Michelle was fun and very professional to work with for making the reservations as well as our boarding experience. We  flew from Seattle to Friday Harbor to join an REI Adventure. 7 days later we flew back from Friday Harbor to Seattle.  The pilots were very experienced and pointed out things along the way. My lady friend even got to sit in the co-pilot's seat on the flight out in the DeHaviland Otter.   We flew in a Beaver on the return flight.  I would definitely use Friday Harbor Seaplanes any time I travel to the San Juans.","","0","","Written July 27, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andy C","https://www.tripadvisor.com/Profile/andycJ9753UT","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","Seattle, WA","5","Jul 2021","Aviation journeyman's Bucket List","Michelle took good care of the three of us!  I'm an aviation expert with decades of engineering and mechanical, as well as airlines experience.  This team is bar none the best!  Although I have flown over five million miles, I had never had the privilege to fly on a seaplane.  It was on my bucket list.  It was either Seattle or the Maldives.  Oh well, I got off cheap. <br /><br />Thank you Denver and Michelle.  All the best.<br /><br />Andy Chan","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/72/c5/14/hate-to-leave-after-a.jpg","Written July 27, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kim N","https://www.tripadvisor.com/Profile/kimnE5572EH","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","","5","Jul 2021 • Couples","Great Seaplane Experience","Brad was our pilot, very friendly & knowledgeable. It was a great experience, beautiful scenery & we were lucky enough to see 3 orca whales! This was a birthday gift, and it was well worth it! Highly recommended!!!","Couples","0","","Written July 25, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Heidi C","https://www.tripadvisor.com/Profile/Heidi_C135799","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Jul 2021 • Family","Fantastic Day","Steve, our pilot was sensational.   We were greeted by name, promptness, and courtesy.  They took our bags and explained the flight procedure.   Steve pointed out areas of interest as we flew over Seattle to the San Juan Island.  He even circled around a pod of playful whales to give us a better look.   It was a smooth flight and a fun day for our whole family!","Family","0","","Written July 21, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sammarx@hotmail.com","https://www.tripadvisor.com/Profile/5Amicita","","","5","Jul 2021 • Solo","Perfect Flight","Ted, the pilot, was great. He greeted me with a smile. He loaded all  of the passengers bags, departed early and was informative. The shuttle service was perfect. I think Friday Harbor Seaplane is the best way to get to the San Juans. Thank you for multiple several safe flights.","Solo","0","","Written July 13, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Reggie0358","https://www.tripadvisor.com/Profile/Reggie0358","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","Kiawah Island, SC","5","","Great way to travel to San Juan Island","Great service to San Juan Island.  Easy, quick and great sightseeing.  We’re delayed a little bit, but flight was smooth.","","0","","Written July 12, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"badger_kiwi","https://www.tripadvisor.com/Profile/badger_kiwi","https://media-cdn.tripadvisor.com/media/photo-o/05/31/57/e7/worldtraveler0632.jpg","San Francisco, CA","5","Jul 2021","Breathtaking views","Amazing experience. The staff and crew made us feel super safe and they were super fun to chat with. In addition, they would tell us when we were flying over something interesting which made for an enjoyable flight. Totally worth the money if you are heading to Friday Harbor!","","0","","Written July 11, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"ASD","https://www.tripadvisor.com/Profile/AmyD301","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","Canton, OH","5","Jul 2021 • Couples","Definitely the way to go!","What a fantastic trip! Beautiful! Perfect way to travel from Seattle. Our pilot pointed out interesting sites all the way.","Couples","0","","Written July 9, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kim H","https://www.tripadvisor.com/Profile/kimberlina1963","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","Modesto, CA","5","Jul 2021 • Couples","Fantastic!","Great company, great people, excellent service!  We booked round trip from Seattle to Friday Harbor and back. Delayed due to fog on the return flight and we thought we would miss our connection at SeaTac. They rushed us in their shuttle right to the terminal. It was super close but we made our fight!  Very Grateful!  Thank you!  Jason our pilot was awesome too!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/49/87/b3/seattle-to-friday-harbor.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/49/87/b2/seattle-to-friday-harbor.jpg","Written July 7, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Amanda B","https://www.tripadvisor.com/Profile/amandabA4700YG","","","5","Jul 2021 • Solo","Amazing Experience with this company!","I had to book a last minute flight from Roche Harbor to Renton. The employees were extremely kind and helpful. The flight was great! I will definitely fly with them again and recommend them to friends and family.","Solo","0","","Written July 6, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nikki","https://www.tripadvisor.com/Profile/O5235PFtoddc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","","5","Jul 2021 • Solo","Great flight","Everyone was friendly and on time for the flight.  The pilot answered any questions we had along the way with a very smooth take off and landing.  I would use them again.","Solo","0","","Written July 6, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tyler V","https://www.tripadvisor.com/Profile/143tylerv","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","Jul 2021 • Couples","Fun flight","Great experience. Smoothest take off and landing, great mini tour enroute to the islands. Easy navigation to the shuttle at SeaTac.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/1d/46/a2/1c/northwest-seaplanes.jpg","Written July 6, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Paul J","https://www.tripadvisor.com/Profile/pauljA3761LC","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","Mercer Island, WA","5","Jul 2021","memorable experience","Took a 30 minute  flightseeing trip with family over Seattle.  Provided a unique overview of the area with knowledgeable pilot.  Flying in the DHC-2 Beaver was a fantastic experience with 8 year old grandson!","","0","","Written July 2, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jeff B","https://www.tripadvisor.com/Profile/jeffbC7264RS","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","5","","Great alternative to driving/ferry ride.","Wow, what a good idea it was to fly up to Roche Harbor instead of driving and taking the ferry. Service was friendly, punctual, and fun!","","0","","Written June 29, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"RJE","https://www.tripadvisor.com/Profile/Remcoe87","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/c9/ae/be/remcoe87.jpg","Hoevelaken, The Netherlands","5","Jun 2021","Hele toffe ervaring","Retour geboekt van Renton naar Friday Harbor Island en weer terug.<br />Onwijs gave ervaring en vriendelijk personeel (receptie + piloot) Mooie omgeving om te vliegen. Zicht op downtown Seattle en op de terugreis op Mount Rainier (we hadden mooi helder weer).<br />Zeker een aanrader!","","0","","Written June 29, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robert R","https://www.tripadvisor.com/Profile/theaquaman1","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","Pompano Beach, FL","5","Jun 2021 • Family","Birthday trip","Amazing. Flying on the seaplane was awesome. The pilot was awesome and very informative. Loved it!!! We flew from Seattle to Friday Harbor.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/3a/f1/84/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/3a/f1/83/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/3a/f1/82/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/3a/f1/81/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1d/3a/f1/7f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/3a/f1/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1d/3a/f1/7c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1d/3a/f1/7b/caption.jpg","Written June 28, 2021","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
